id,name,country_code,country,hand,age,url,date_accessed
31891,PUSHKAREVICH Dzmitry,BLR,BELARUS,Right,25,https://fie.org/athletes/31891,2021-05-12 21:57:49
48278,PAVEL Gabriel,ROU,ROMANIA,Right,18,https://fie.org/athletes/48278,2021-05-12 21:57:52
48280,SURCEL Petru,ROU,ROMANIA,Right,18,https://fie.org/athletes/48280,2021-05-12 21:57:55
31897,BODO Benjamin,ROU,ROMANIA,Right,23,https://fie.org/athletes/31897,2021-05-12 21:58:00
31899,GEORGESCU Alexandru,ROU,ROMANIA,Left,24,https://fie.org/athletes/31899,2021-05-12 21:58:03
48285,TAN Gerald Jia Rui,SGP,SINGAPORE,Right,19,https://fie.org/athletes/48285,2021-05-12 21:58:10
31901,BICEGO Sebastiano,ITA,ITALY,Right,23,https://fie.org/athletes/31901,2021-05-12 21:58:13
40104,BIBARD Tyvan,FRA,FRANCE,Right,21,https://fie.org/athletes/40104,2021-05-12 21:58:15
40105,OBRECHT Alexis,FRA,FRANCE,Right,23,https://fie.org/athletes/40105,2021-05-12 21:58:18
40106,SEYTOR Kim,FRA,FRANCE,Right,21,https://fie.org/athletes/40106,2021-05-12 21:58:21
40107,VALENTIN Come,FRA,FRANCE,Right,22,https://fie.org/athletes/40107,2021-05-12 21:58:24
31918,ITO Takuma,JPN,JAPAN,Right,22,https://fie.org/athletes/31918,2021-05-12 21:58:27
31919,SHIKINE Takahiro,JPN,JAPAN,Right,23,https://fie.org/athletes/31919,2021-05-12 21:58:30
48320,STANLEY Mason,USA,USA,Right,16,https://fie.org/athletes/48320,2021-05-12 21:58:33
40130,LEE Jungmin,KOR,KOREA,Right,21,https://fie.org/athletes/40130,2021-05-12 21:58:35
40131,PARK Hyechan,KOR,KOREA,Left,22,https://fie.org/athletes/40131,2021-05-12 21:58:38
40132,CHO Jonghyeon,KOR,KOREA,Right,22,https://fie.org/athletes/40132,2021-05-12 21:58:41
48322,THORESON Gary,NZL,NEW ZEALAND,Right,72,https://fie.org/athletes/48322,2021-05-12 21:58:44
31948,STEPURA Yaroslav,UKR,UKRAINE,Left,24,https://fie.org/athletes/31948,2021-05-12 21:58:47
48334,LILLIE Esben Kaasgaard,DEN,DENMARK,Left,21,https://fie.org/athletes/48334,2021-05-12 21:58:49
15567,SAKANO Hirokazu,JPN,JAPAN,Right,33,https://fie.org/athletes/15567,2021-05-12 21:58:52
40143,MACHETANZ Arne,GER,GERMANY,Right,23,https://fie.org/athletes/40143,2021-05-12 21:58:54
40145,YUNG Ho Wai,HKG,"HONG KONG, CHINA",Right,21,https://fie.org/athletes/40145,2021-05-12 21:58:57
40146,CHIU Man To,HKG,"HONG KONG, CHINA",Right,21,https://fie.org/athletes/40146,2021-05-12 21:59:00
31954,TVERDOKHLIB Dmytro,UKR,UKRAINE,Right,25,https://fie.org/athletes/31954,2021-05-12 21:59:03
48335,BOYER-DRAEBY Milo Oskar,DEN,DENMARK,Right,17,https://fie.org/athletes/48335,2021-05-12 21:59:05
23761,ALBLOUSHI Mohammad,KUW,KUWAIT,Right,33,https://fie.org/athletes/23761,2021-05-12 21:59:08
48336,THORBEK Julius Manz,DEN,DENMARK,Right,16,https://fie.org/athletes/48336,2021-05-12 21:59:11
48344,MOYA Luis,MEX,MEXICO,Right,19,https://fie.org/athletes/48344,2021-05-12 21:59:13
31961,KHAMZIN Askar,RUS,RUSSIA,Right,26,https://fie.org/athletes/31961,2021-05-12 21:59:16
31962,KHAMZIN Ernst,RUS,RUSSIA,Right,26,https://fie.org/athletes/31962,2021-05-12 21:59:19
23771,OISHI Riki,JPN,JAPAN,Right,26,https://fie.org/athletes/23771,2021-05-12 21:59:22
23769,MATSUYAMA Daisuke,JPN,JAPAN,Right,26,https://fie.org/athletes/23769,2021-05-12 21:59:24
40162,INTRAVUDH Praparit,THA,THAILAND,Right,18,https://fie.org/athletes/40162,2021-05-12 21:59:27
31975,DI FRANCESCO Hugo,GBR,GREAT BRITAIN,Right,25,https://fie.org/athletes/31975,2021-05-12 21:59:30
31978,MEI Darren,USA,USA,Left,24,https://fie.org/athletes/31978,2021-05-12 21:59:33
40171,MADER Joffrey,FRA,FRANCE,Right,22,https://fie.org/athletes/40171,2021-05-12 21:59:35
40170,SOLIVELLAS Guillaume,FRA,FRANCE,Left,22,https://fie.org/athletes/40170,2021-05-12 21:59:38
40172,LAFORGE Alessandro,FRA,FRANCE,Right,24,https://fie.org/athletes/40172,2021-05-12 21:59:41
40174,BESSY Matthieu,FRA,FRANCE,Right,22,https://fie.org/athletes/40174,2021-05-12 21:59:44
40173,DUMAS Florian,FRA,FRANCE,Right,22,https://fie.org/athletes/40173,2021-05-12 21:59:46
48369,ARIZA Fernando,MEX,MEXICO,Right,21,https://fie.org/athletes/48369,2021-05-12 21:59:49
48371,PACHECO Luis Carlos,MEX,MEXICO,Right,17,https://fie.org/athletes/48371,2021-05-12 21:59:51
31990,MINOTT Kamal,GBR,GREAT BRITAIN,Right,23,https://fie.org/athletes/31990,2021-05-12 21:59:54
40183,ALAMIRI Ali,BH,BH,Right,20,https://fie.org/athletes/40183,2021-05-12 21:59:57
31996,SCHLINDWEIN Alexandre,GBR,GREAT BRITAIN,Right,25,https://fie.org/athletes/31996,2021-05-12 22:00:04
48382,MAURER John,USA,USA,Right,19,https://fie.org/athletes/48382,2021-05-12 22:00:07
48395,BOSNIC Hugo,AUS,AUSTRALIA,Right,17,https://fie.org/athletes/48395,2021-05-12 22:00:10
32012,OPE KIMFUMU Hope,COD,DEMOCRATIC REPUBLIC OF CONGO,Left,29,https://fie.org/athletes/32012,2021-05-12 22:00:12
32016,SIADI YABUYA Yane,COD,DEMOCRATIC REPUBLIC OF CONGO,Left,24,https://fie.org/athletes/32016,2021-05-12 22:00:15
23824,BROUGHAM Samuel,GBR,GREAT BRITAIN,Right,28,https://fie.org/athletes/23824,2021-05-12 22:00:24
32018,NAZIROV Bakhodir,UZB,UZBEKISTAN,Right,79,https://fie.org/athletes/32018,2021-05-12 22:00:27
48402,SHEPHERD Benjamin,GBR,GREAT BRITAIN,Right,25,https://fie.org/athletes/48402,2021-05-12 22:00:29
48410,FABINGER Nils Alexander,GER,GERMANY,Left,19,https://fie.org/athletes/48410,2021-05-12 22:00:32
48413,SCHEELKE POULSEN Silas,DEN,DENMARK,Right,18,https://fie.org/athletes/48413,2021-05-12 22:00:35
40222,CHU Aidan,USA,USA,Right,22,https://fie.org/athletes/40222,2021-05-12 22:00:37
40227,TASKIRAN Muhammet Enes,TUR,TURKEY,Right,23,https://fie.org/athletes/40227,2021-05-12 22:00:40
48424,AREZZO Massimo,ITA,ITALY,Right,21,https://fie.org/athletes/48424,2021-05-12 22:00:42
32041,GRIDELLI Alessandro,ITA,ITALY,Right,24,https://fie.org/athletes/32041,2021-05-12 22:00:45
48426,RODRIGO Sergi,ESP,SPAIN,Right,17,https://fie.org/athletes/48426,2021-05-12 22:00:48
40236,MO Ziwei,CHN,CHINA,Right,24,https://fie.org/athletes/40236,2021-05-12 22:00:50
48428,WEATHERALD Matthew,AUS,AUSTRALIA,Right,18,https://fie.org/athletes/48428,2021-05-12 22:00:53
48432,WILLIAMS Jay,GBR,GREAT BRITAIN,Left,19,https://fie.org/athletes/48432,2021-05-12 22:00:56
48433,MCGLONE Theo,GBR,GREAT BRITAIN,Left,19,https://fie.org/athletes/48433,2021-05-12 22:01:00
40242,HUANG Tzu-Jie,TPE,CHINESE TAIPEI,Left,21,https://fie.org/athletes/40242,2021-05-12 22:01:03
48439,LI Brian,CAN,CANADA,Right,19,https://fie.org/athletes/48439,2021-05-12 22:01:07
48440,YUN Lok,GBR,GREAT BRITAIN,Right,25,https://fie.org/athletes/48440,2021-05-12 22:01:10
48447,SUMMERFIELD Dan,GBR,GREAT BRITAIN,Right,21,https://fie.org/athletes/48447,2021-05-12 22:01:13
40262,ZAHREDDINE Arz,LBN,LEBANON,Right,22,https://fie.org/athletes/40262,2021-05-12 22:01:15
15686,CANA INFANTE Kelvin,VEN,VENEZUELA,Right,33,https://fie.org/athletes/15686,2021-05-12 22:01:23
48458,RESTIFO PECORELLA Marco,GRE,GREECE,Right,23,https://fie.org/athletes/48458,2021-05-12 22:01:30
7500,BRINKMANN Hans-Georg,GER,GERMANY,Right,64,https://fie.org/athletes/7500,2021-05-12 22:01:33
40279,SANCHEZ MEDINA Pedro,COL,COLOMBIA,Right,21,https://fie.org/athletes/40279,2021-05-12 22:01:36
48477,WAGNER Phillip,AUT,AUSTRIA,Right,20,https://fie.org/athletes/48477,2021-05-12 22:01:38
48480,MACHADO Luis,POR,PORTUGAL,Right,20,https://fie.org/athletes/48480,2021-05-12 22:01:41
48481,GUIMARAES Jose Pedro,POR,PORTUGAL,Right,19,https://fie.org/athletes/48481,2021-05-12 22:01:44
48484,MOHAMAD JOHAN Adam Tahir,MAS,MALAYSIA,Right,17,https://fie.org/athletes/48484,2021-05-12 22:01:46
48485,LAU Shaun Xian Jin,MAS,MALAYSIA,Right,17,https://fie.org/athletes/48485,2021-05-12 22:01:49
40296,LU Kevin,USA,USA,Right,21,https://fie.org/athletes/40296,2021-05-12 22:01:52
48490,HELLER Oliver,AUS,AUSTRALIA,Left,17,https://fie.org/athletes/48490,2021-05-12 22:01:55
40300,URIBE GOMEZ Sebastian,COL,COLOMBIA,Left,20,https://fie.org/athletes/40300,2021-05-12 22:01:57
48493,MARCHI Filippo,ITA,ITALY,Right,20,https://fie.org/athletes/48493,2021-05-12 22:02:00
32108,MACECZEK Jan,USA,USA,Right,24,https://fie.org/athletes/32108,2021-05-12 22:02:03
48495,CEVALLOS Javier,ESP,SPAIN,Right,20,https://fie.org/athletes/48495,2021-05-12 22:02:06
15728,ZHOU Zhile,CHN,CHINA,Right,34,https://fie.org/athletes/15728,2021-05-12 22:02:08
40305,NAVAS Timothy,BEL,BELGIUM,Left,21,https://fie.org/athletes/40305,2021-05-12 22:02:11
48498,BRAVO Sahel,ESP,SPAIN,Right,17,https://fie.org/athletes/48498,2021-05-12 22:02:14
48511,GRISERI Francesco,ITA,ITALY,Left,20,https://fie.org/athletes/48511,2021-05-12 22:02:17
48513,KHATTAB Luka,AUS,AUSTRALIA,Right,18,https://fie.org/athletes/48513,2021-05-12 22:02:19
48516,MANGIAROTTI Lorenzo Francesco,ITA,ITALY,Right,19,https://fie.org/athletes/48516,2021-05-12 22:02:22
40329,MANNAN Zohaib,USA,USA,Left,22,https://fie.org/athletes/40329,2021-05-12 22:02:25
48522,PATRONE Matteo,ITA,ITALY,Right,20,https://fie.org/athletes/48522,2021-05-12 22:02:28
48529,GALVANI Gianmarco,ITA,ITALY,Right,19,https://fie.org/athletes/48529,2021-05-12 22:02:31
40341,AL-MALIKI Hussein,IQ,IQ,Right,19,https://fie.org/athletes/40341,2021-05-12 22:02:33
40354,MYLNIKOV Vladislav,RUS,RUSSIA,Left,20,https://fie.org/athletes/40354,2021-05-12 22:02:36
40355,BORODACHEV Anton,RUS,RUSSIA,Right,21,https://fie.org/athletes/40355,2021-05-12 22:02:39
48548,DANDOLO Christopher,AUS,AUSTRALIA,Left,18,https://fie.org/athletes/48548,2021-05-12 22:02:41
48549,DANILICHEV Ignat,RUS,RUSSIA,Right,20,https://fie.org/athletes/48549,2021-05-12 22:02:44
48550,BAZULEV Vadim,RUS,RUSSIA,Right,19,https://fie.org/athletes/48550,2021-05-12 22:02:47
48551,POPOV Ivan,RUS,RUSSIA,Left,20,https://fie.org/athletes/48551,2021-05-12 22:02:50
48552,FAKHRETDINOV Damir,RUS,RUSSIA,Right,19,https://fie.org/athletes/48552,2021-05-12 22:02:52
48553,KOVAL Anton,RUS,RUSSIA,Right,20,https://fie.org/athletes/48553,2021-05-12 22:02:55
40363,SUKHAM Ningthouba,IND,INDIA,Right,18,https://fie.org/athletes/40363,2021-05-12 22:02:58
23979,STJERNDAL Jimmy,SWE,SWEDEN,Left,27,https://fie.org/athletes/23979,2021-05-12 22:03:01
32173,ASADULAIEV Mykhailo,UKR,UKRAINE,Right,24,https://fie.org/athletes/32173,2021-05-12 22:03:04
48559,KAUTH Levin,ESP,SPAIN,Right,19,https://fie.org/athletes/48559,2021-05-12 22:03:06
48560,BALLESTER Oriol,ESP,SPAIN,Right,17,https://fie.org/athletes/48560,2021-05-12 22:03:09
23988,CHANG Jerry,USA,USA,Right,26,https://fie.org/athletes/23988,2021-05-12 22:03:12
40373,KATHIRESAN Bibish,IND,INDIA,Right,22,https://fie.org/athletes/40373,2021-05-12 22:03:15
48565,CZUCKERMANN Niran,ISR,ISRAEL,Right,19,https://fie.org/athletes/48565,2021-05-12 22:03:17
32183,SAMURA Abdulai Sorie,SL,SL,Right,41,https://fie.org/athletes/32183,2021-05-12 22:03:20
48575,GRAY Harry,GBR,GREAT BRITAIN,Right,19,https://fie.org/athletes/48575,2021-05-12 22:03:23
40383,FERIANI Mehdi,QAT,QATAR,Right,21,https://fie.org/athletes/40383,2021-05-12 22:03:25
48576,VANDE BROECK Theo,BEL,BELGIUM,Right,19,https://fie.org/athletes/48576,2021-05-12 22:03:32
32194,SZULPIN Patryk,POL,POLAND,Right,23,https://fie.org/athletes/32194,2021-05-12 22:03:35
48579,MION Lorenzo,BRA,BRAZIL,Right,17,https://fie.org/athletes/48579,2021-05-12 22:03:37
32196,DE BAZELAIRE Ludwik,POL,POLAND,Right,23,https://fie.org/athletes/32196,2021-05-12 22:03:40
32195,TARASIEWICZ Maxime,POL,POLAND,Right,24,https://fie.org/athletes/32195,2021-05-12 22:03:43
48582,KHAN Dawood,GBR,GREAT BRITAIN,Right,17,https://fie.org/athletes/48582,2021-05-12 22:03:45
40397,GOREN Raz,ISR,ISRAEL,Right,20,https://fie.org/athletes/40397,2021-05-12 22:03:48
40399,ECHEVERRIA ARROYO Carlos Agustin,ECU,ECUADOR,Right,22,https://fie.org/athletes/40399,2021-05-12 22:03:51
48591,RIEGER Laurenz,GER,GERMANY,Right,19,https://fie.org/athletes/48591,2021-05-12 22:03:54
40402,QUEZADA Christopher,DOM,DOMINICAN REPUBLIC,Left,22,https://fie.org/athletes/40402,2021-05-12 22:03:56
32212,CHEBLI Alexis Joseph,LBN,LEBANON,Left,25,https://fie.org/athletes/32212,2021-05-12 22:03:59
40411,VILLACRESES BRAVO Mathias Xavier,ECU,ECUADOR,Right,20,https://fie.org/athletes/40411,2021-05-12 22:04:01
40412,SOLIS CORREA Mathew Alejandro,ECU,ECUADOR,Right,19,https://fie.org/athletes/40412,2021-05-12 22:04:04
40413,VALDIVIA Mathias,PER,PERU,Right,19,https://fie.org/athletes/40413,2021-05-12 22:04:07
48612,DE BELVAL Paul Antoine,FRA,FRANCE,Right,18,https://fie.org/athletes/48612,2021-05-12 22:04:09
48613,VIPRITCHIH Pavel,MDA,MOLDOVA,Right,22,https://fie.org/athletes/48613,2021-05-12 22:04:12
24036,MATSUMOTO Suguru,JPN,JAPAN,Right,31,https://fie.org/athletes/24036,2021-05-12 22:04:14
32232,SERVELLO Augusto Antonio,ARG,ARGENTINA,Left,21,https://fie.org/athletes/32232,2021-05-12 22:04:17
32233,GARBAT Alex,POL,POLAND,Left,25,https://fie.org/athletes/32233,2021-05-12 22:04:20
32235,MALECKI Bartosz,POL,POLAND,Right,24,https://fie.org/athletes/32235,2021-05-12 22:04:23
40428,HOFMEISTER Vicente,BRA,BRAZIL,Right,21,https://fie.org/athletes/40428,2021-05-12 22:04:26
48623,NURUMOV Galim,KAZ,KAZAKHSTAN,Right,17,https://fie.org/athletes/48623,2021-05-12 22:04:28
48624,KOEHLER Joey,GER,GERMANY,Right,20,https://fie.org/athletes/48624,2021-05-12 22:04:31
15857,LARI Tommaso,ITA,ITALY,Right,30,https://fie.org/athletes/15857,2021-05-12 22:04:34
24050,ARANA Luis,PER,PERU,Right,30,https://fie.org/athletes/24050,2021-05-12 22:04:37
32242,WIETRZYKOWSKI Mikolaj,POL,POLAND,Right,24,https://fie.org/athletes/32242,2021-05-12 22:04:40
15860,FOCONI Alessio,ITA,ITALY,Right,31,https://fie.org/athletes/15860,2021-05-12 22:04:43
32249,COLIN ANDREZ Enguerrand,FRA,FRANCE,Right,25,https://fie.org/athletes/32249,2021-05-12 22:04:45
32250,CHEN Haiwei,CHN,CHINA,Left,26,https://fie.org/athletes/32250,2021-05-12 22:04:48
40447,MARAVELES Juan,MEX,MEXICO,Right,22,https://fie.org/athletes/40447,2021-05-12 22:04:51
40454,MARIN Angel,MEX,MEXICO,Right,21,https://fie.org/athletes/40454,2021-05-12 22:04:54
40457,SYLLA Yacouba,MLI,MALI,Right,20,https://fie.org/athletes/40457,2021-05-12 22:04:56
32269,STELLA Alberto,ITA,ITALY,Right,25,https://fie.org/athletes/32269,2021-05-12 22:05:03
40464,THERA Ely,MLI,MALI,Right,22,https://fie.org/athletes/40464,2021-05-12 22:05:06
7698,URIA Juan,ESP,SPAIN,Right,51,https://fie.org/athletes/7698,2021-05-12 22:05:13
32275,BIANCHI Guillaume,ITA,ITALY,Right,23,https://fie.org/athletes/32275,2021-05-12 22:05:16
48660,CAO Bo,CHN,CHINA,Right,20,https://fie.org/athletes/48660,2021-05-12 22:05:18
48659,QIANG Lumin,CHN,CHINA,Right,20,https://fie.org/athletes/48659,2021-05-12 22:05:21
40470,SANOGO Souleymane,MLI,MALI,Right,22,https://fie.org/athletes/40470,2021-05-12 22:05:23
24092,BRAVO Nobuo,USA,USA,Right,26,https://fie.org/athletes/24092,2021-05-12 22:05:26
48668,SANCHEZ Anderson,GUA,GUATEMALA,Right,18,https://fie.org/athletes/48668,2021-05-12 22:05:29
40478,TAN Lawrence Everett,PHI,PHILIPPINES,Right,20,https://fie.org/athletes/40478,2021-05-12 22:05:32
32287,LUN Alan,AUS,AUSTRALIA,Right,23,https://fie.org/athletes/32287,2021-05-12 22:05:39
48669,LEONARDO Martin,GUA,GUATEMALA,Right,20,https://fie.org/athletes/48669,2021-05-12 22:05:42
32291,SZE-TO Hin Ming,HKG,"HONG KONG, CHINA",Right,29,https://fie.org/athletes/32291,2021-05-12 22:05:44
40486,JURKIEWICZ Jan,POL,POLAND,Right,20,https://fie.org/athletes/40486,2021-05-12 22:05:47
40490,SANAA Youssef,EGY,EGYPT,Right,20,https://fie.org/athletes/40490,2021-05-12 22:05:50
48683,AROON Sirapat,THA,THAILAND,Right,17,https://fie.org/athletes/48683,2021-05-12 22:05:52
40495,PREIRA Gaston,SEN,SENEGAL,Left,20,https://fie.org/athletes/40495,2021-05-12 22:05:55
15920,AL WALID Naser,KUW,KUWAIT,Right,31,https://fie.org/athletes/15920,2021-05-12 22:06:02
15925,MOHAMMAD Yaser,KUW,KUWAIT,Right,31,https://fie.org/athletes/15925,2021-05-12 22:06:12
24117,SANITA Andre,GER,GERMANY,Left,29,https://fie.org/athletes/24117,2021-05-12 22:06:14
32313,GOLAN Ofek Ben Zion,ISR,ISRAEL,Right,22,https://fie.org/athletes/32313,2021-05-12 22:06:17
24122,GROSS Niv,ISR,ISRAEL,Right,28,https://fie.org/athletes/24122,2021-05-12 22:06:20
40512,COULIBALY Togue Toussaint Raoul,BUR,BURKINA FASO,Right,23,https://fie.org/athletes/40512,2021-05-12 22:06:23
40513,FERNANDEZ PRADA Kenneth David,COL,COLOMBIA,Right,32,https://fie.org/athletes/40513,2021-05-12 22:06:25
48706,POEMYINDEE Itthiphon,THA,THAILAND,Right,17,https://fie.org/athletes/48706,2021-05-12 22:06:28
40519,TROSHIN Ivan,RUS,RUSSIA,Right,21,https://fie.org/athletes/40519,2021-05-12 22:06:31
32328,OBERHUBER Philipp,AUT,AUSTRIA,Right,24,https://fie.org/athletes/32328,2021-05-12 22:06:33
48717,WANG Brian,USA,USA,Right,19,https://fie.org/athletes/48717,2021-05-12 22:06:36
48719,KIM Taebeen,KOR,KOREA,Right,20,https://fie.org/athletes/48719,2021-05-12 22:06:39
48720,OLBRICH Justus,GER,GERMANY,Left,22,https://fie.org/athletes/48720,2021-05-12 22:06:42
40528,ILBOUDO Dramane,BUR,BURKINA FASO,Right,22,https://fie.org/athletes/40528,2021-05-12 22:06:44
40531,LIM Hyojun,KOR,KOREA,Right,23,https://fie.org/athletes/40531,2021-05-12 22:06:47
40532,PARK Jaeseong,KOR,KOREA,Right,25,https://fie.org/athletes/40532,2021-05-12 22:06:50
24155,GUERRA Filippo,ITA,ITALY,Right,27,https://fie.org/athletes/24155,2021-05-12 22:06:53
32349,BERG Thomas Lerche,DEN,DENMARK,Right,24,https://fie.org/athletes/32349,2021-05-12 22:06:56
48733,REYES CONSTANZA Mauricio Jose,ESA,EL SALVADOR,Right,16,https://fie.org/athletes/48733,2021-05-12 22:06:58
48734,AGREDA ARGUETA Jonathan Josue,ESA,EL SALVADOR,Left,16,https://fie.org/athletes/48734,2021-05-12 22:07:01
24160,MAKWANYA Jeancy,COD,DEMOCRATIC REPUBLIC OF CONGO,Right,26,https://fie.org/athletes/24160,2021-05-12 22:07:04
32353,AL ZAROONI Khalifa,UAE,UNITED ARAB EMIRATES,Right,24,https://fie.org/athletes/32353,2021-05-12 22:07:06
48735,DERAS CAMPOS Jeremy Alexander,ESA,EL SALVADOR,Right,17,https://fie.org/athletes/48735,2021-05-12 22:07:14
40547,CHOI Hyunmin,KOR,KOREA,Right,21,https://fie.org/athletes/40547,2021-05-12 22:07:16
40548,GU Alex Hong,MAC,"MACAO, CHINA",Right,19,https://fie.org/athletes/40548,2021-05-12 22:07:19
40549,LEE Kwangjong,KOR,KOREA,Left,21,https://fie.org/athletes/40549,2021-05-12 22:07:22
24167,SIKHARULIDZE Sandro,GEO,GEORGIA,Right,29,https://fie.org/athletes/24167,2021-05-12 22:07:25
15979,OOSTERBOSCH Thibault,BEL,BELGIUM,Right,31,https://fie.org/athletes/15979,2021-05-12 22:07:28
24173,SCHIAVONE Saverio,ITA,ITALY,Left,27,https://fie.org/athletes/24173,2021-05-12 22:07:30
24175,DE VIZZI Filippo,ITA,ITALY,Right,28,https://fie.org/athletes/24175,2021-05-12 22:07:33
48755,GOTAN Natipong,THA,THAILAND,Left,18,https://fie.org/athletes/48755,2021-05-12 22:07:36
48756,SOMPAKDEE Ruechuwin,THA,THAILAND,Right,18,https://fie.org/athletes/48756,2021-05-12 22:07:39
48757,TIRA Sirapong,THA,THAILAND,Right,19,https://fie.org/athletes/48757,2021-05-12 22:07:41
48758,SEO Yunsu,KOR,KOREA,Right,21,https://fie.org/athletes/48758,2021-05-12 22:07:44
40566,MONTANO Andres,BOL,BOLIVIA,Right,21,https://fie.org/athletes/40566,2021-05-12 22:07:47
7799,AGRONOVITCH Boris,ISR,ISRAEL,Right,64,https://fie.org/athletes/7799,2021-05-12 22:07:50
32377,KADRI BANGNAN Inoussa,NIG,NIGER,Right,22,https://fie.org/athletes/32377,2021-05-12 22:07:53
48763,GUENNOU Louis,GBR,GREAT BRITAIN,Right,19,https://fie.org/athletes/48763,2021-05-12 22:07:55
40571,CARRION ARCE Daniel,CUB,CUBA,Right,25,https://fie.org/athletes/40571,2021-05-12 22:07:58
24193,JUNGHANNS Richard,GER,GERMANY,Right,30,https://fie.org/athletes/24193,2021-05-12 22:08:00
32394,GARCIA-ALZORRIZ Roger,ESP,SPAIN,Right,23,https://fie.org/athletes/32394,2021-05-12 22:08:03
40587,DALLAKYAN Armen,ARM,ARMENIA,Left,21,https://fie.org/athletes/40587,2021-05-12 22:08:06
48781,ISHII Kai,JPN,JAPAN,Right,21,https://fie.org/athletes/48781,2021-05-12 22:08:09
48782,MONTINOLA Trino,PHI,PHILIPPINES,Left,20,https://fie.org/athletes/48782,2021-05-12 22:08:11
40595,JAY MEJIAS Ruben,CUB,CUBA,Right,24,https://fie.org/athletes/40595,2021-05-12 22:08:14
48796,LEVY Jasper,USA,USA,Right,19,https://fie.org/athletes/48796,2021-05-12 22:08:17
32413,CHENG Tristan Xing Han,MAS,MALAYSIA,Right,21,https://fie.org/athletes/32413,2021-05-12 22:08:19
48797,SLEDESKI Andrew,USA,USA,Right,19,https://fie.org/athletes/48797,2021-05-12 22:08:22
32419,YOONG Hans Wei Shen,MAS,MALAYSIA,Right,20,https://fie.org/athletes/32419,2021-05-12 22:08:25
32432,GRABSSIA Anis,ALG,ALGERIA,Left,24,https://fie.org/athletes/32432,2021-05-12 22:08:28
32433,MADI Youcef,ALG,ALGERIA,Right,23,https://fie.org/athletes/32433,2021-05-12 22:08:30
32434,HEROUI Salim,ALG,ALGERIA,Left,22,https://fie.org/athletes/32434,2021-05-12 22:08:33
32445,SANFILIPPO Andrea Enrico,ITA,ITALY,Right,24,https://fie.org/athletes/32445,2021-05-12 22:08:36
32467,PISTOIA Thaigo,BRA,BRAZIL,Right,27,https://fie.org/athletes/32467,2021-05-12 22:08:39
48851,AKYOL Tuna,TUR,TURKEY,Right,19,https://fie.org/athletes/48851,2021-05-12 22:08:42
48869,GRAJALES MENA Miguel Angel,COL,COLOMBIA,Right,20,https://fie.org/athletes/48869,2021-05-12 22:08:44
24293,MIAWOTOE Komlan Efanam,TOG,TOGO,Right,30,https://fie.org/athletes/24293,2021-05-12 22:08:47
32493,VELARDE David,PER,PERU,Left,23,https://fie.org/athletes/32493,2021-05-12 22:08:50
48878,ALARCON David,CHI,CHILE,Right,17,https://fie.org/athletes/48878,2021-05-12 22:08:57
16112,CLAIRET ROA Dimitri Patrik,COL,COLOMBIA,Right,35,https://fie.org/athletes/16112,2021-05-12 22:09:00
32498,MABED Yanis Baptiste,ALG,ALGERIA,Right,27,https://fie.org/athletes/32498,2021-05-12 22:09:03
24312,FRANCO Piero,ITA,ITALY,Left,27,https://fie.org/athletes/24312,2021-05-12 22:09:06
32507,ORTIZ Misael,PUR,PUERTO RICO,Right,24,https://fie.org/athletes/32507,2021-05-12 22:09:08
32508,SERRANO BERRIOS Gustavo,PUR,PUERTO RICO,Left,23,https://fie.org/athletes/32508,2021-05-12 22:09:11
48897,CHEN Yining,CHN,CHINA,Right,18,https://fie.org/athletes/48897,2021-05-12 22:09:14
32514,MANUCU Robert Mihai,ROU,ROMANIA,Left,25,https://fie.org/athletes/32514,2021-05-12 22:09:17
40706,RAPOPORT Yaakov Ber,ISR,ISRAEL,Left,21,https://fie.org/athletes/40706,2021-05-12 22:09:19
32516,DELBERGUE Luis Alfonso,ESP,SPAIN,Right,23,https://fie.org/athletes/32516,2021-05-12 22:09:22
32515,TELIPORANIDIS Panagiotis,GRE,GREECE,Left,29,https://fie.org/athletes/32515,2021-05-12 22:09:25
40714,CHARREU Antonio,POR,PORTUGAL,Right,18,https://fie.org/athletes/40714,2021-05-12 22:09:27
40717,GUIMARAES Jose Miguel,POR,PORTUGAL,Right,22,https://fie.org/athletes/40717,2021-05-12 22:09:30
40720,BHANDARI Anup,NEP,NEPAL,Right,29,https://fie.org/athletes/40720,2021-05-12 22:09:33
40723,AMMAR Jad,LBN,LEBANON,Right,22,https://fie.org/athletes/40723,2021-05-12 22:09:35
48924,SHERSTNEV Daniil,RUS,RUSSIA,Left,19,https://fie.org/athletes/48924,2021-05-12 22:09:42
32546,MORA Johan,VEN,VENEZUELA,Left,25,https://fie.org/athletes/32546,2021-05-12 22:09:45
40747,NGUYEN Tuan Anh,VIE,VIETNAM,Right,24,https://fie.org/athletes/40747,2021-05-12 22:09:48
40750,FUJIKURA Rui,JPN,JAPAN,Right,21,https://fie.org/athletes/40750,2021-05-12 22:09:50
40751,SUGAWARA Kohei,JPN,JAPAN,Right,22,https://fie.org/athletes/40751,2021-05-12 22:09:53
48952,BEWERNICK Douglas Edward Jr,JPN,JAPAN,Right,19,https://fie.org/athletes/48952,2021-05-12 22:09:56
32569,VARAS Erik Gabriel,ARG,ARGENTINA,Right,22,https://fie.org/athletes/32569,2021-05-12 22:09:59
